"Time","beta L","beta R","alpha R","theta R","delta R","alpha L","theta L","delta L"
"sec.","A","B","B","B","B","A","A","A"
44.125,16.16,40.17,18.06,42.87,31.02,8.02,11.34,38.01
44.250,5.45,9.35,25.22,41.81,16.64,12.18,14.74,23.94
44.375,4.52,8.46,16.60,26.02,9.70,8.95,11.87,19.83
44.500,11.78,9.30,6.03,8.02,11.25,4.75,6.52,11.29
44.625,2.93,7.36,5.06,8.73,12.26,4.39,8.77,11.29
44.750,5.90,6.47,6.29,14.21,14.39,5.81,14.30,7.49
44.875,3.77,4.17,7.00,12.62,8.64,9.70,11.78,9.43
45.000,11.96,13.02,8.55,6.74,7.80,11.65,11.20,12.44
45.125,7.80,8.73,9.35,14.65,9.96,11.11,17.75,20.14
45.250,11.34,11.73,6.12,19.16,20.09,8.55,14.56,24.29
45.375,3.64,6.43,2.93,14.83,25.40,3.86,11.03,24.38
45.500,6.87,4.83,5.50,10.81,26.06,6.87,10.41,22.26
45.625,3.95,2.71,6.25,5.10,20.00,8.55,4.83,16.51
45.750,5.41,3.86,7.13,9.79,16.11,6.34,2.40,15.45
45.875,6.07,5.81,7.27,13.68,18.46,4.75,4.92,13.86
46.000,7.62,12.75,8.20,14.83,19.43,5.72,10.58,12.75
46.125,3.51,6.03,6.43,15.10,25.14,10.72,10.85,14.48
46.250,5.54,20.14,20.98,34.87,20.40,10.89,6.47,19.47
46.375,3.29,20.89,38.49,46.32,23.54,5.41,15.89,36.99
46.500,4.57,7.44,37.43,42.87,22.44,9.35,25.44,44.68
46.625,3.51,3.73,23.68,38.58,26.77,11.96,32.96,54.81
46.750,5.45,4.04,16.42,30.13,37.92,7.97,34.64,61.27
46.875,6.38,3.64,13.24,21.42,44.46,1.92,28.76,61.14
